"season","episode","episode_name","ken_kwapis","greg_daniels","b_j_novak","paul_lieberstein","mindy_kaling","paul_feig","gene_stupnitsky","lee_eisenberg","jennifer_celotta","randall_einhorn","brent_forrester","jeffrey_blitz","justin_spitzer","imdb_rating","name","value"
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"erin",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"jan",46
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"andy",2
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"angela",11
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"darryl",43
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"dwight",18
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"jim",41
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"kelly",14
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"kevin",8
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"michael",106
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"oscar",4
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"pam",16
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"phyllis",4
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"ryan",9
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"toby",17
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"erin",0
3,19,"negotiation",0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,"jan",30
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"andy",18
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"angela",1
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"darryl",30
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"dwight",55
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"jim",24
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"kelly",6
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"kevin",16
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"michael",78
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"oscar",3
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"pam",19
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"phyllis",0
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"ryan",5
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"toby",8
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"erin",0
3,20,"safety training",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"jan",0
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"andy",34
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"angela",12
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"darryl",0
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"dwight",31
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"jim",46
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"kelly",10
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"kevin",8
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"michael",53
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"oscar",6
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"pam",14
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"phyllis",1
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"ryan",2
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"toby",0
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"erin",0
3,21,"product recall",0,0,0,0,0,0,0,0,0,1,1,0,1,8.7,"jan",0
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"andy",10
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"angela",11
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"darryl",0
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"dwight",42
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"jim",31
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"kelly",4
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"kevin",11
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"michael",80
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"oscar",0
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"pam",35
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"phyllis",12
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"ryan",5
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"toby",7
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"erin",0
3,22,"womens appreciation",0,0,0,0,0,0,1,1,0,0,0,0,0,8.8,"jan",11
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"andy",18
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"angela",8
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"darryl",0
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"dwight",38
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"jim",22
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"kelly",9
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"kevin",5
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"michael",105
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"oscar",5
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"pam",23
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"phyllis",1
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"ryan",3
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"toby",4
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"erin",0
3,23,"beach games",0,1,0,0,0,0,0,0,1,0,0,0,0,9.1,"jan",0
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"andy",22
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"angela",6
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"darryl",0
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"dwight",60
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"jim",65
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"kelly",3
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"kevin",17
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"michael",118
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"oscar",11
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"pam",46
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"phyllis",4
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"ryan",4
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"toby",0
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"erin",0
3,24,"job",1,0,0,1,0,0,0,0,0,0,0,0,0,9.3,"jan",43
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"andy",7
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"angela",48
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"darryl",5
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"dwight",54
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"jim",50
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"kelly",6
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"kevin",18
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"michael",130
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"oscar",9
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"pam",81
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"phyllis",4
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"ryan",8
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"toby",9
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"erin",0
4,1,"fun run",0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,"jan",7
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"andy",45
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"angela",49
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"darryl",9
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"dwight",83
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"jim",67
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"kelly",8
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"kevin",14
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"michael",147
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"oscar",8
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"pam",24
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"phyllis",9
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"ryan",7
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"toby",0
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"erin",0
4,5,"launch party",0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,"jan",6
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"andy",11
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"angela",4
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"darryl",10
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"dwight",39
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"jim",41
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"kelly",13
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"kevin",10
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"michael",136
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"oscar",25
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"pam",50
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"phyllis",2
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"ryan",21
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"toby",2
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"erin",0
4,7,"money",0,0,0,1,0,0,0,0,0,0,0,0,0,8.7,"jan",31
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"andy",21
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"angela",2
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"darryl",10
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"dwight",10
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"jim",28
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"kelly",0
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"kevin",3
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"michael",61
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"oscar",1
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"pam",18
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"phyllis",7
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"ryan",8
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"toby",0
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"erin",0
4,9,"local ad",0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,"jan",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"andy",8
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"angela",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"darryl",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"dwight",38
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"jim",69
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"kelly",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"kevin",2
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"michael",82
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"oscar",10
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"pam",18
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"phyllis",2
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"ryan",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"toby",7
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"erin",0
4,10,"branch wars",0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,"jan",0
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"andy",7
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"angela",7
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"darryl",0
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"dwight",25
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"jim",68
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"kelly",1
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"kevin",2
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"michael",65
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"oscar",7
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"pam",11
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"phyllis",4
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"ryan",0
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"toby",16
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"erin",0
4,11,"survivor man",0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,"jan",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"andy",10
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"angela",12
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"darryl",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"dwight",16
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"jim",38
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"kelly",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"kevin",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"michael",89
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"oscar",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"pam",28
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"phyllis",1
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"ryan",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"toby",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"erin",0
4,13,"dinner party",0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,"jan",73
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"andy",14
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"angela",1
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"darryl",0
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"dwight",17
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"jim",21
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"kelly",0
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"kevin",20
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"michael",72
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"oscar",2
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"pam",35
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"phyllis",9
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"ryan",0
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"toby",0
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"erin",0
4,14,"chair model",0,0,1,0,0,0,0,0,0,0,0,1,0,8.1,"jan",0
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"andy",4
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"angela",4
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"darryl",0
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"dwight",42
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"jim",37
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"kelly",3
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"kevin",3
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"michael",87
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"oscar",7
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"pam",13
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"phyllis",3
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"ryan",60
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"toby",8
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"erin",0
4,15,"night out",0,0,0,0,1,0,0,0,0,0,0,0,0,8.7,"jan",0
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"andy",23
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"angela",3
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"darryl",13
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"dwight",32
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"jim",23
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"kelly",1
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"kevin",8
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"michael",87
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"oscar",2
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"pam",16
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"phyllis",7
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"ryan",6
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"toby",10
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"erin",0
4,16,"did i stutter",0,0,0,0,0,0,0,0,0,1,1,0,1,8.4,"jan",0
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"andy",13
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"angela",4
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"darryl",6
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"dwight",10
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"jim",19
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"kelly",1
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"kevin",7
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"michael",45
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"oscar",5
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"pam",33
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"phyllis",2
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"ryan",0
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"toby",0
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"erin",0
4,17,"job fair",0,0,0,0,0,0,1,1,0,0,0,0,0,7.9,"jan",0
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"andy",7
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"angela",14
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"darryl",2
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"dwight",37
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"jim",59
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"kelly",4
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"kevin",23
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"michael",159
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"oscar",1
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"pam",42
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"phyllis",16
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"ryan",5
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"toby",37
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"erin",0
4,18,"goodbye toby",0,0,0,1,0,1,0,0,1,0,0,0,0,9.3,"jan",24
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"andy",29
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"angela",26
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"darryl",10
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"dwight",49
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"jim",63
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"kelly",12
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"kevin",14
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"michael",115
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"oscar",18
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"pam",36
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"phyllis",16
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"ryan",20
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"toby",1
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"erin",0
5,1,"weight loss",0,0,0,0,0,1,1,1,0,0,0,0,0,8.8,"jan",5
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"andy",12
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"angela",2
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"darryl",0
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"dwight",14
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"jim",27
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"kelly",3
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"kevin",5
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"michael",58
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"oscar",5
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"pam",9
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"phyllis",3
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"ryan",3
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"toby",0
5,3,"business ethics",0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,"erin",0
