artist,album,track_number,id,name_x,uri_x,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms,explicit,mode,time_signature,genres,artist_pop,name_y,total_followers,uri_y
Britney Spears,Britney Jean (Deluxe Version),7,6I9livBOOwAOV5YcVa9Npk,Til It's Gone,spotify:track:6I9livBOOwAOV5YcVa9Npk,0.0187,0.587,0.693,0.0,0.165,-5.348,0.0614,127.991,0.396,38,222640,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),8,3ZmxqcNIPVDOLVgyjQW4Lb,Passenger,spotify:track:3ZmxqcNIPVDOLVgyjQW4Lb,0.127,0.478,0.856,0.0,0.158,-4.274,0.101,89.863,0.339,36,220120,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),9,5zNkxQzn7HNUyYTSUnw577,Chillin' With You (feat. Jamie Lynn),spotify:track:5zNkxQzn7HNUyYTSUnw577,0.209,0.75,0.752,9.14e-05,0.131,-5.776,0.0399,140.001,0.527,33,218346,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),10,7z7CFkyOOAggoMDoSQgZvA,Don't Cry,spotify:track:7z7CFkyOOAggoMDoSQgZvA,0.34,0.678,0.515,0.0,0.641,-6.313,0.0326,139.931,0.513,35,194240,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),11,7MXf5oS9bilbC70ii9YWbf,Brightest Morning Star,spotify:track:7MXf5oS9bilbC70ii9YWbf,0.56,0.457,0.613,0.0,0.0927,-5.741,0.056,159.876,0.317,34,179800,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),12,2IgAZXJy3eXiJh393yu0b3,Hold On Tight,spotify:track:2IgAZXJy3eXiJh393yu0b3,0.0581,0.521,0.512,0.0,0.0972,-6.169,0.0279,127.963,0.125,33,207280,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),13,4Rl494Qkp0qaVltXd4sMYX,Now That I Found You,spotify:track:4Rl494Qkp0qaVltXd4sMYX,0.083,0.526,0.731,0.000787,0.0557,-4.901,0.0459,128.04,0.491,34,256440,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),14,69l9iqeW1B9fjqsqM0i9LH,Perfume (The Dreaming Mix),spotify:track:69l9iqeW1B9fjqsqM0i9LH,0.568,0.446,0.708,1.72e-06,0.311,-4.367,0.0627,159.858,0.496,33,242466,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),1,4won0MkkzK8TAGsUuQQyEG,Alien,spotify:track:4won0MkkzK8TAGsUuQQyEG,0.262,0.612,0.732,0.00352,0.274,-6.108,0.0314,111.986,0.375,0,236013,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),2,6GrBeqGSR4vAB8Gj5UAWx2,Work Work,spotify:track:6GrBeqGSR4vAB8Gj5UAWx2,0.137,0.642,0.812,0.00154,0.0676,-6.551,0.169,128.006,0.828,1,247946,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),3,6h0G7p2CZImlWMUsEStUq7,Perfume,spotify:track:6h0G7p2CZImlWMUsEStUq7,0.427,0.566,0.566,0.0,0.12,-6.318,0.0419,79.981,0.344,4,239960,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),4,6zxxSw6R3ulzT2v3KqYNy9,It Should Be Easy (feat. will.i.am),spotify:track:6zxxSw6R3ulzT2v3KqYNy9,0.251,0.704,0.567,0.0,0.0793,-5.493,0.0783,129.841,0.525,0,206586,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),5,62s9fKolJr3IHj2Nqbl6iz,Tik Tik Boom (feat. T.I.),spotify:track:62s9fKolJr3IHj2Nqbl6iz,0.205,0.751,0.746,0.0,0.301,-6.386,0.0664,134.9,0.587,0,177120,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),6,3Nk85MZxiD5ZUtzrgDbVOA,Body Ache,spotify:track:3Nk85MZxiD5ZUtzrgDbVOA,0.13,0.705,0.577,1.02e-05,0.107,-7.02,0.0644,127.981,0.578,0,205600,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),7,5iT4puu0AjdfuoU3avbplH,Til It's Gone,spotify:track:5iT4puu0AjdfuoU3avbplH,0.0178,0.584,0.695,0.0,0.164,-5.326,0.0606,128.035,0.41,0,222640,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),8,1xAJN6hTgxN5Q8cx0u3Wym,Passenger,spotify:track:1xAJN6hTgxN5Q8cx0u3Wym,0.134,0.439,0.86,0.0,0.146,-4.272,0.111,89.92,0.336,0,220120,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),9,5GgsCJfeWutAgnTE2teCL1,Chillin' With You (feat. Jamie Lynn),spotify:track:5GgsCJfeWutAgnTE2teCL1,0.241,0.751,0.753,4.05e-05,0.129,-5.784,0.0407,140.012,0.492,0,218346,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),10,4eTRNMtZCCL6CQEQLSmA6k,Don't Cry,spotify:track:4eTRNMtZCCL6CQEQLSmA6k,0.383,0.677,0.507,0.0,0.639,-6.291,0.0338,139.971,0.493,0,194240,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),11,4bSWUVKzpYCno7aKuNhqc6,Brightest Morning Star,spotify:track:4bSWUVKzpYCno7aKuNhqc6,0.547,0.399,0.603,0.0,0.0926,-5.744,0.0697,78.625,0.314,0,179800,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),12,0ObaWIePiw43P8QOaiKMIt,Hold On Tight,spotify:track:0ObaWIePiw43P8QOaiKMIt,0.072,0.523,0.509,0.0,0.0933,-6.163,0.0271,127.995,0.166,0,207280,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),13,0vTnOYi44STsWyOxDoJo7J,Now That I Found You,spotify:track:0vTnOYi44STsWyOxDoJo7J,0.0847,0.529,0.742,0.000947,0.0536,-4.899,0.0481,128.025,0.508,0,256440,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Britney Jean (Deluxe Version),14,194nY6EjcZVuYKJi5QcBYI,Perfume (The Dreaming Mix),spotify:track:194nY6EjcZVuYKJi5QcBYI,0.547,0.534,0.719,1.43e-06,0.311,-4.359,0.0487,79.882,0.503,0,242466,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),1,38iU2jg98IZZEIJPrP7aWD,Till the World Ends,spotify:track:38iU2jg98IZZEIJPrP7aWD,0.0228,0.693,0.705,0.0,0.202,-5.747,0.0665,131.951,0.45,66,237946,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),2,7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,spotify:track:7Dyq1bhhjknLKEGg4k5NLr,0.0103,0.648,0.722,0.0,0.24,-4.813,0.0427,132.973,0.389,60,228826,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),3,1MXmaCZEtfPrCbtYjJIbzl,Inside Out,spotify:track:1MXmaCZEtfPrCbtYjJIbzl,0.226,0.627,0.713,0.0,0.107,-5.656,0.0612,119.929,0.53,44,218026,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),4,5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,spotify:track:5cCAZS9VhLGEDV4NCfieeg,0.00379,0.696,0.546,3.8e-06,0.332,-6.55,0.0414,130.002,0.787,66,210266,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),5,38casNXY2G39SZRUjALtcY,How I Roll,spotify:track:38casNXY2G39SZRUjALtcY,0.0753,0.818,0.71,0.0239,0.0581,-5.716,0.0472,145.97,0.791,40,216546,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),6,5Zvzva2gweeEU46XEeeFSa,(Drop Dead) Beautiful (feat. Sabi),spotify:track:5Zvzva2gweeEU46XEeeFSa,0.0414,0.772,0.768,0.0,0.0903,-4.52,0.0741,119.959,0.713,45,216400,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),7,1gilYs9AY8a75q275GTkiY,Seal It with a Kiss,spotify:track:1gilYs9AY8a75q275GTkiY,0.175,0.644,0.734,0.0,0.0484,-5.234,0.0554,124.988,0.56,39,206320,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),8,0IH4zvPl1szWeMwzPR0QhD,Big Fat Bass (feat. will.i.am),spotify:track:0IH4zvPl1szWeMwzPR0QhD,0.0295,0.777,0.71,0.0,0.192,-4.717,0.0919,129.945,0.673,41,284840,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),9,6fbb7VBPUjqicVq9XG7s3i,Trouble for Me,spotify:track:6fbb7VBPUjqicVq9XG7s3i,0.00613,0.731,0.674,0.0,0.369,-5.599,0.0452,125.938,0.305,40,199946,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),10,2qbhijQG7phGVHkPt22fTP,Trip to Your Heart,spotify:track:2qbhijQG7phGVHkPt22fTP,0.0621,0.679,0.813,0.0,0.272,-5.237,0.295,125.033,0.642,39,213773,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),11,5AcTuYSmbmcZA8kiLE4bAR,Gasoline,spotify:track:5AcTuYSmbmcZA8kiLE4bAR,0.178,0.757,0.733,4.47e-06,0.101,-4.722,0.0511,119.984,0.552,42,188426,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),12,6T689Jvh5KrSXyaPtUWZtQ,Criminal,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,0.0485,0.696,0.734,0.0,0.183,-5.294,0.0298,107.987,0.711,71,225080,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),13,30pIRfkIrvI88LaXReJ6HJ,Up N' Down,spotify:track:30pIRfkIrvI88LaXReJ6HJ,0.085,0.856,0.743,0.0,0.0739,-4.71,0.054,120.006,0.833,42,222293,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),14,6I0qecpzVh73WBMty1Ln02,He About To Lose Me,spotify:track:6I0qecpzVh73WBMty1Ln02,0.122,0.729,0.797,0.00117,0.155,-4.77,0.0278,110.005,0.722,41,228853,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),15,2w3PyJC61SAVM7KR6tyDwF,Selfish,spotify:track:2w3PyJC61SAVM7KR6tyDwF,0.0114,0.722,0.622,1.64e-06,0.0664,-5.426,0.0321,122.038,0.787,40,223946,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Femme Fatale (Deluxe Version),16,37nrVLa3bsKIc9c2NChf0h,Don't Keep Me Waiting,spotify:track:37nrVLa3bsKIc9c2NChf0h,0.000255,0.651,0.964,0.00678,0.23,-4.446,0.0507,124.994,0.783,36,201066,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),1,4fixebDZAVToLbUCuEloa2,Womanizer,spotify:track:4fixebDZAVToLbUCuEloa2,0.073,0.724,0.695,0.0,0.0889,-5.226,0.0622,139.0,0.235,77,224400,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),2,7jk7gqyEonmVVYahZN5zhW,Circus,spotify:track:7jk7gqyEonmVVYahZN5zhW,0.147,0.791,0.733,0.000381,0.0713,-5.215,0.052,114.98,0.761,75,192360,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),3,4vygSZytjx3cETrlbKgNoL,Out from Under,spotify:track:4vygSZytjx3cETrlbKgNoL,0.379,0.543,0.46,0.0,0.112,-10.463,0.0352,139.918,0.384,45,233826,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),4,263w5yLLnexUUOMc5Py9m5,Kill the Lights,spotify:track:263w5yLLnexUUOMc5Py9m5,0.00887,0.741,0.622,0.000501,0.15,-5.878,0.0404,122.013,0.625,47,239213,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),5,3sJx8qerYrs92oqVAa9S0Z,Shattered Glass,spotify:track:3sJx8qerYrs92oqVAa9S0Z,0.0483,0.831,0.489,1.33e-05,0.074,-6.475,0.0533,120.054,0.376,45,172400,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),6,2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,0.0192,0.717,0.587,0.0,0.0523,-7.296,0.0339,129.954,0.544,70,216520,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),7,5yFDS6dDzjjmGFVaYcwPAB,Unusual You,spotify:track:5yFDS6dDzjjmGFVaYcwPAB,0.205,0.629,0.726,0.00506,0.103,-9.679,0.103,123.974,0.473,45,261000,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),8,0Y7exe8Yu2nbuIvGDRGXcz,Blur,spotify:track:0Y7exe8Yu2nbuIvGDRGXcz,0.0155,0.601,0.717,0.000164,0.114,-5.458,0.0259,138.042,0.658,41,187893,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),9,3m8sxh3LPR5crLvL7QvCgp,Mmm Papi,spotify:track:3m8sxh3LPR5crLvL7QvCgp,0.0658,0.679,0.795,1.21e-06,0.0601,-6.5,0.0669,80.009,0.924,41,202306,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),10,3buxlp1m5TLONPem13GSpt,Mannequin,spotify:track:3buxlp1m5TLONPem13GSpt,0.0014,0.643,0.884,3.07e-05,0.122,-6.934,0.0511,129.998,0.627,41,246493,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),11,77mOEEC4yLh8U7zCa0lInh,Lace and Leather,spotify:track:77mOEEC4yLh8U7zCa0lInh,0.0074,0.863,0.586,0.000646,0.103,-6.512,0.0617,111.968,0.823,42,167560,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),12,5gkgwVSPu1NvkRwPDWb8aq,My Baby,spotify:track:5gkgwVSPu1NvkRwPDWb8aq,0.84,0.601,0.154,0.00102,0.101,-15.975,0.0299,99.973,0.159,37,198733,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),13,0awvRwer2ByXjyDSON60Q3,Radar,spotify:track:0awvRwer2ByXjyDSON60Q3,0.25,0.648,0.664,1.18e-06,0.33,-6.617,0.164,127.917,0.484,48,228413,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),14,4aWoFKRRXxVQUGZquHPS2o,Rock Me In,spotify:track:4aWoFKRRXxVQUGZquHPS2o,0.0122,0.584,0.952,1.15e-06,0.11,-6.514,0.0886,154.964,0.594,38,197533,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Circus (Deluxe Version),15,4hGlPn5GCI4jrueRPrqNvA,Phonography,spotify:track:4hGlPn5GCI4jrueRPrqNvA,0.0311,0.883,0.783,0.00169,0.125,-9.561,0.096,111.997,0.503,43,213666,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,1,6ic8OlLUNEATToEFU3xmaH,Gimme More,spotify:track:6ic8OlLUNEATToEFU3xmaH,0.25,0.788,0.844,0.000678,0.0723,-3.131,0.0334,113.324,0.382,80,251240,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,2,2EvwLVrnYbCZEG6Kx5DCRy,Piece of Me,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,0.0902,0.769,0.638,0.0,0.0857,-5.054,0.216,115.007,0.782,67,212106,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,3,29Srmzqyig5Tg5EitFXsb8,Radar,spotify:track:29Srmzqyig5Tg5EitFXsb8,0.293,0.642,0.722,0.0,0.337,-4.845,0.167,127.959,0.513,60,229213,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,4,52K4Nl7eVNqUpUeJeWJlwT,Break the Ice,spotify:track:52K4Nl7eVNqUpUeJeWJlwT,0.689,0.712,0.911,8.02e-06,0.107,-3.866,0.0445,117.533,0.85,63,196053,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,5,2f0ZEAdZQBCRR9NAI6eE2d,Heaven On Earth,spotify:track:2f0ZEAdZQBCRR9NAI6eE2d,0.081,0.636,0.792,3.81e-05,0.099,-6.154,0.052,126.053,0.445,47,292693,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,6,0PGxTaUcMggyJxTyLy0uOx,Get Naked (I Got a Plan),spotify:track:0PGxTaUcMggyJxTyLy0uOx,0.0642,0.734,0.856,0.000475,0.0442,-4.592,0.056,115.027,0.67,55,285080,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,7,5X9tIJkTHxB19SK3FtnHT5,Freakshow,spotify:track:5X9tIJkTHxB19SK3FtnHT5,0.169,0.832,0.797,1.29e-05,0.0673,-4.193,0.0943,131.969,0.951,48,175466,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,8,4uSLxMqGSIuWeMSoLdoKq3,Toy Soldier,spotify:track:4uSLxMqGSIuWeMSoLdoKq3,0.00266,0.777,0.897,3.37e-05,0.0755,-5.183,0.0837,117.017,0.655,47,201933,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,9,6iqwOVXYuYQYCaQ0ljcans,Hot as Ice,spotify:track:6iqwOVXYuYQYCaQ0ljcans,0.0247,0.83,0.742,0.0,0.0488,-3.783,0.036,127.933,0.951,47,196706,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,10,68rqXl8LTdwEd2u0QMkWvi,Ooh Ooh Baby,spotify:track:68rqXl8LTdwEd2u0QMkWvi,0.186,0.824,0.687,0.0,0.102,-4.44,0.0371,127.998,0.717,47,208133,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,11,5wpRCQ0DnJOqgJCLS2pOKD,Perfect Lover,spotify:track:5wpRCQ0DnJOqgJCLS2pOKD,0.353,0.718,0.846,0.00039,0.102,-3.959,0.036,117.067,0.805,45,182680,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,12,05ysmI6jXcCYLNPCOu9vnQ,Why Should I Be Sad,spotify:track:05ysmI6jXcCYLNPCOu9vnQ,0.363,0.81,0.597,0.0,0.0708,-7.419,0.0998,120.017,0.931,44,190293,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,13,59Xb5YkZ1AFrMD19T6cKr8,Get Back,spotify:track:59Xb5YkZ1AFrMD19T6cKr8,0.344,0.768,0.9,8.28e-05,0.128,-4.196,0.0421,116.778,0.697,45,229093,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,14,49U9KU9X8sfm0CXEUjkbx4,Gimme More - Junkie XL Dub,spotify:track:49U9KU9X8sfm0CXEUjkbx4,0.0117,0.896,0.752,0.00102,0.0421,-6.042,0.27,120.02,0.709,38,298240,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,Blackout,15,16S140u9imsl1CKu0bxvYh,Everybody,spotify:track:16S140u9imsl1CKu0bxvYh,0.169,0.786,0.799,0.0,0.278,-5.063,0.0383,117.998,0.921,42,196240,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,1,7mS8RbJji2UZAaguRGsOCH,Me Against the Music (feat. Madonna) - LP Version / Video Mix,spotify:track:7mS8RbJji2UZAaguRGsOCH,0.32,0.804,0.836,0.0,0.213,-6.635,0.089,120.046,0.85,61,223773,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,2,5epx5YtoMbV0GrL9qx9kVY,(I Got That) Boom Boom (feat. Ying Yang Twins),spotify:track:5epx5YtoMbV0GrL9qx9kVY,0.119,0.864,0.87,0.0,0.508,-2.77,0.147,109.987,0.837,54,289400,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,3,0NkMVd3YtZXN5hsuSZUefO,Showdown,spotify:track:0NkMVd3YtZXN5hsuSZUefO,0.0501,0.835,0.762,0.0211,0.0254,-3.574,0.0706,95.004,0.84,44,196146,False,1,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,4,1lK5iIMKifrxERzS3iimJH,Breathe on Me,spotify:track:1lK5iIMKifrxERzS3iimJH,0.00209,0.709,0.565,0.0125,0.0901,-6.395,0.0471,112.203,0.571,53,223760,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,5,6BSfVPsVr6zYOXvHOUggfA,Early Mornin',spotify:track:6BSfVPsVr6zYOXvHOUggfA,0.014,0.719,0.67,0.0579,0.0968,-5.206,0.0829,94.965,0.678,42,225560,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
Britney Spears,In The Zone,6,6I9VzXrHxO9rA9A5euc8Ak,Toxic,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,0.0249,0.774,0.838,0.025,0.242,-3.914,0.114,143.04,0.924,81,198800,False,0,4,dance pop_pop_post-teen pop,82,Britney Spears,9762895,spotify:artist:26dSoYclwsYLMAKD3tpOr4
